lambda,lambdaL
38330.76923076923,1.0141856587718241e-13
38333.84615384616,1.0139859555604609e-13
38336.92307692308,1.0137862844054736e-13
38340.0,1.0135867655992936e-13
38343.07692307692,1.0133871585242545e-13
38346.15384615384,1.0131877037632898e-13
38349.230769230766,1.0129883892526177e-13
38352.30769230769,1.0127889984877053e-13
38355.38461538462,1.0125895194617145e-13
38358.46153846154,1.0123901926803836e-13
38361.53846153846,1.0121908918628433e-13
38364.615384615376,1.0119915148133297e-13
38367.692307692305,1.0117923921368137e-13
38370.76923076923,1.0115930790184837e-13
38373.84615384616,1.0113939060377661e-13
38376.92307692308,1.0111946508198035e-13
38380.0,1.0109955477251772e-13
38383.07692307692,1.0107964705439097e-13
38386.15384615384,1.0105973171375897e-13
38389.230769230766,1.0103983037871197e-13
38392.30769230769,1.0101993283430172e-13
38395.38461538462,1.0100002646632207e-13
38398.46153846154,1.0098013469970753e-13
38401.53846153846,1.0096023531108529e-13
38404.615384615376,1.009403499198814e-13
38407.692307692305,1.0092045630642901e-13
38410.76923076923,1.0090058929547003e-13
38413.84615384616,1.0088071406063519e-13
38416.92307692308,1.0086083000360417e-13
38420.0,1.0084096053617908e-13
38423.07692307692,1.0082109485125127e-13
38426.15384615384,1.0080123234775995e-13
38429.230769230766,1.0078137242483684e-13
38432.30769230769,1.0076151628197431e-13
38435.38461538462,1.0074165131809633e-13
38438.46153846154,1.0072178953452073e-13
38441.53846153846,1.0070194292872295e-13
38444.615384615376,1.006820875025011e-13
38447.692307692305,1.0066224665079429e-13
38450.76923076923,1.0064240957428081e-13
38453.84615384616,1.0062257507261453e-13
38456.92307692308,1.0060274434452132e-13
38460.0,1.0058290479699188e-13
38463.07692307692,1.0056308041518337e-13
38466.15384615384,1.0054325860536737e-13
38469.230769230766,1.0052342857628473e-13
38472.30769230769,1.0050361370776181e-13
38475.38461538462,1.0048380140909273e-13
38478.46153846154,1.0046399287833354e-13
38481.53846153846,1.0044417552952465e-13
38484.615384615376,1.0042437333439937e-13
38487.692307692305,1.0040457370627972e-13
38490.76923076923,1.003847664590911e-13
38493.84615384616,1.003649731621438e-13
38496.92307692308,1.0034518362826201e-13
38500.0,1.0032300844155843e-13
38503.07692307692,1.0029826489431415e-13
38506.15384615384,1.0027116082344481e-13
38509.230769230766,1.0024406108385601e-13
38512.30769230769,1.0021696567450965e-13
38515.38461538462,1.001898859708408e-13
38518.46153846154,1.0016277586811518e-13
38521.53846153846,1.0013567069491593e-13
38524.615384615376,1.0010859259893775e-13
38527.692307692305,1.0008151822944537e-13
38530.76923076923,1.0005444878259132e-13
38533.84615384616,1.0002736091667665e-13
38536.92307692308,1.0000027677791529e-13
38540.0,9.997323166979363e-14
38543.07692307692,9.994617951143575e-14
38546.15384615384,9.991910833885452e-14
38549.230769230766,9.989206481901264e-14
38552.30769230769,9.986502561594638e-14
38555.38461538462,9.983800209329238e-14
38558.46153846154,9.981094879224354e-14
38561.53846153846,9.978392193616595e-14
38564.615384615376,9.975689999082457e-14
38567.692307692305,9.97298823570944e-14
38570.76923076923,9.97028576738064e-14
38573.84615384616,9.967584866110956e-14
38576.92307692308,9.964884335912265e-14
38580.0,9.962182024763728e-14
38583.07692307692,9.959482415925674e-14
38586.15384615384,9.956784373190862e-14
38589.230769230766,9.954085625244188e-14
38592.30769230769,9.951384977117799e-14
38595.38461538462,9.948687089927053e-14
38598.46153846154,9.945989632866993e-14
38601.53846153846,9.94329027587581e-14
38604.615384615376,9.940594813972022e-14
38607.692307692305,9.937896317194659e-14
38610.76923076923,9.935200579909949e-14
38613.84615384616,9.93250527224192e-14
38616.92307692308,9.929808124775905e-14
38620.0,9.92711134736884e-14
38623.07692307692,9.924417328301136e-14
38626.15384615384,9.921724872824311e-14
38629.230769230766,9.919031711975785e-14
38632.30769230769,9.916338980128231e-14
38635.38461538462,9.91364434926134e-14
38638.46153846154,9.910952475293647e-14
38641.53846153846,9.908258702472429e-14
38644.615384615376,9.905568819817665e-14
38647.692307692305,9.902878231718481e-14
38650.76923076923,9.900185745014528e-14
38653.84615384616,9.897496013771143e-14
38656.92307692308,9.894806710709593e-14
38660.0,9.892115509292052e-14
38663.07692307692,9.889428255421591e-14
38666.15384615384,9.886737910317111e-14
38669.230769230766,9.884052585478415e-14
38672.30769230769,9.881363155826074e-14
38675.38461538462,9.878676419984883e-14
38678.46153846154,9.87599124446124e-14
38681.53846153846,9.873305363361572e-14
38684.615384615376,9.870615259614236e-14
38687.692307692305,9.867930233308147e-14
38690.76923076923,9.865245634060994e-14
38693.84615384616,9.862561461770904e-14
38696.92307692308,9.859875392120224e-14
38700.0,9.857446882766845e-14
38703.07692307692,9.855296429383472e-14
38706.15384615384,9.853402218569895e-14
38709.230769230766,9.851508308890745e-14
38712.30769230769,9.849613568413939e-14
38715.38461538462,9.847719069541027e-14
38718.46153846154,9.845826063019032e-14
38721.53846153846,9.843932225753903e-14
38724.615384615376,9.8420386894442e-14
38727.692307692305,9.840147716839471e-14
38730.76923076923,9.83825478204568e-14
38733.84615384616,9.836362147992216e-14
38736.92307692308,9.83447094574844e-14
38740.0,9.832580043922003e-14
38743.07692307692,9.830688251955684e-14
38746.15384615384,9.828796819972204e-14
38749.230769230766,9.826906819152736e-14
38752.30769230769,9.825017118464409e-14
38755.38461538462,9.823127717835735e-14
38758.46153846154,9.821237486682807e-14
38761.53846153846,9.819347496130185e-14
38764.615384615376,9.817458995435964e-14
38767.692307692305,9.815570794515655e-14
38770.76923076923,9.813682893297887e-14
38773.84615384616,9.811794161647422e-14
38776.92307692308,9.809904599761952e-14
38780.0,9.808018727377315e-14
38783.07692307692,9.806130894640803e-14
38786.15384615384,9.80424330197136e-14
38789.230769230766,9.802357197834449e-14
38792.30769230769,9.800472581875868e-14
38795.38461538462,9.798585887099971e-14
38798.46153846154,9.796699551013123e-14
38801.53846153846,9.794813514095395e-14
38804.615384615376,9.792928905443443e-14
38807.692307692305,9.791043466560952e-14
38810.76923076923,9.789159455622945e-14
38813.84615384616,9.787275743390544e-14
38816.92307692308,9.785392329792713e-14
38820.0,9.783508026631793e-14
38823.07692307692,9.781624081553395e-14
38826.15384615384,9.779739306534057e-14
38829.230769230766,9.777857087127066e-14
38832.30769230769,9.775976294362346e-14
38835.38461538462,9.774093543081248e-14
38838.46153846154,9.77221103073876e-14
38841.53846153846,9.770330004119299e-14
38844.615384615376,9.76844927549606e-14
38847.692307692305,9.766567716882498e-14
38850.76923076923,9.764686456302221e-14
38853.84615384616,9.7628066214215e-14
38856.92307692308,9.76092708425387e-14
38860.0,9.759046717170117e-14
38863.07692307692,9.757166588496099e-14
38866.15384615384,9.755287944226736e-14
38869.230769230766,9.753410784009497e-14
38872.30769230769,9.751531547908337e-14
38875.38461538462,9.749652668605801e-14
38878.46153846154,9.747774086700173e-14
38881.53846153846,9.745895742808529e-14
38884.615384615376,9.744018882334323e-14
38887.692307692305,9.742142318866953e-14
38890.76923076923,9.740266052335932e-14
38893.84615384616,9.738387829516236e-14
38896.92307692308,9.736513283312899e-14
38900.0,9.734615082855448e-14
38903.07692307692,9.732693174477005e-14
38906.15384615384,9.730749934793784e-14
38909.230769230766,9.728806943181368e-14
38912.30769230769,9.72686544415451e-14
38915.38461538462,9.724923066930223e-14
38918.46153846154,9.722981056093608e-14
38921.53846153846,9.721039293055063e-14
38924.615384615376,9.71909789624916e-14
38927.692307692305,9.717157872702842e-14
38930.76923076923,9.715217089547521e-14
38933.84615384616,9.713276553917888e-14
38936.92307692308,9.71133638421115e-14
38940.0,9.70939646189404e-14
38943.07692307692,9.707455720973411e-14
38946.15384615384,9.705517596049772e-14
38949.230769230766,9.703579777343288e-14
38952.30769230769,9.701641080690392e-14
38955.38461538462,9.699701565498991e-14
38958.46153846154,9.69776354057576e-14
38961.53846153846,9.695825762566632e-14
38964.615384615376,9.693889474315945e-14
38967.692307692305,9.691952308223776e-14
38970.76923076923,9.690015507204611e-14
38973.84615384616,9.688078952828328e-14
38976.92307692308,9.686142763370832e-14
38980.0,9.684207944508031e-14
38983.07692307692,9.682271242235287e-14
38986.15384615384,9.680335910421843e-14
38989.230769230766,9.678402067040208e-14
38992.30769230769,9.676467345985401e-14
38995.38461538462,9.674532989387304e-14
38998.46153846154,9.672597755335518e-14
39001.53846153846,9.670665132696934e-14
39004.615384615376,9.668731632469529e-14
39007.692307692305,9.666798437270755e-14
39010.76923076923,9.664866729344953e-14
39013.84615384616,9.662933020781576e-14
39016.92307692308,9.661001922361105e-14
39020.0,9.659069946457436e-14
39023.07692307692,9.657138334318943e-14
39026.15384615384,9.655206967674537e-14
39029.230769230766,9.653275964641886e-14
39032.30769230769,9.651346329549485e-14
39035.38461538462,9.649415935246128e-14
39038.46153846154,9.647485786167488e-14
39041.53846153846,9.645554819009336e-14
39044.615384615376,9.643625337483747e-14
39047.692307692305,9.641696100981048e-14
39050.76923076923,9.639767227553874e-14
39053.84615384616,9.637839780027575e-14
39056.92307692308,9.635910333398983e-14
39060.0,9.633982312536924e-14
39063.07692307692,9.632053473711158e-14
39066.15384615384,9.630126119363603e-14
39069.230769230766,9.628199009568812e-14
39072.30769230769,9.626273383746112e-14
39075.38461538462,9.624346880822078e-14
39078.46153846154,9.622420740285816e-14
39081.53846153846,9.620494844034168e-14
39084.615384615376,9.618568129935053e-14
39087.692307692305,9.616644020151928e-14
39090.76923076923,9.614720213270888e-14
39093.84615384616,9.612795529416397e-14
39096.92307692308,9.610871207492227e-14
39100.0,9.608944888176274e-14
39103.07692307692,9.607017692489278e-14
39106.15384615384,9.605087438687597e-14
39109.230769230766,9.603159788324611e-14
39112.30769230769,9.601232382291625e-14
39115.38461538462,9.599303039095378e-14
39118.46153846154,9.597375119518622e-14
39121.53846153846,9.59544862322545e-14
39124.615384615376,9.59352019008297e-14
39127.692307692305,9.591594358864466e-14
39130.76923076923,9.589668771574599e-14
39133.84615384616,9.587742367417539e-14
39136.92307692308,9.58581514658595e-14
39140.0,9.583890467748909e-14
39143.07692307692,9.581963852690328e-14
39146.15384615384,9.580039838042838e-14
39149.230769230766,9.578116066923409e-14
39152.30769230769,9.576191479036505e-14
39155.38461538462,9.574266074574672e-14
39158.46153846154,9.572343269516365e-14
39161.53846153846,9.570420707719504e-14
39164.615384615376,9.568496210433279e-14
39167.692307692305,9.566573134215797e-14
39170.76923076923,9.564651478732179e-14
39173.84615384616,9.562727888072887e-14
39176.92307692308,9.560806895307283e-14
39180.0,9.558886145403856e-14
39183.07692307692,9.556963460638421e-14
39186.15384615384,9.555042195987593e-14
39189.230769230766,9.553120114945235e-14
39192.30769230769,9.551201748537782e-14
39195.38461538462,9.549282506574557e-14
39198.46153846154,9.547362448094508e-14
39201.53846153846,9.545441573289904e-14
39204.615384615376,9.543522117647057e-14
39207.692307692305,9.541604139650776e-14
39210.76923076923,9.539685286381294e-14
39213.84615384616,9.537767851622268e-14
39216.92307692308,9.535849600447216e-14
39220.0,9.533930533048288e-14
39223.07692307692,9.532014059776429e-14
39226.15384615384,9.530096711338589e-14
39229.230769230766,9.528179663673085e-14
39232.30769230769,9.526264033567311e-14
39235.38461538462,9.524347645924008e-14
39238.46153846154,9.522431500058812e-14
39241.53846153846,9.520515654683027e-14
39244.615384615376,9.51860010972598e-14
39247.692307692305,9.516684865117008e-14
39250.76923076923,9.514769920785481e-14
39253.84615384616,9.512856451655888e-14
39256.92307692308,9.510940991417487e-14
39260.0,9.509026947490104e-14
39263.07692307692,9.507113203557856e-14
39266.15384615384,9.505199759550208e-14
39269.230769230766,9.503288905739472e-14
39272.30769230769,9.501376061190112e-14
39275.38461538462,9.499462400720748e-14
39278.46153846154,9.497550155614744e-14
39281.53846153846,9.495638210081072e-14
39284.615384615376,9.493726564049345e-14
39287.692307692305,9.491816332732897e-14
39290.76923076923,9.489906459297545e-14
39293.84615384616,9.487994596061233e-14
39296.92307692308,9.486084147241904e-14
39300.0,9.483940037385008e-14
39303.07692307692,9.481543192938504e-14
39306.15384615384,9.478911626756429e-14
39309.230769230766,9.476282232554497e-14
39312.30769230769,9.473650903455562e-14
39315.38461538462,9.471020044883584e-14
39318.46153846154,9.468389011542825e-14
39321.53846153846,9.465756747799209e-14
39324.615384615376,9.4631271244474e-14
39327.692307692305,9.460500140867661e-14
39330.76923076923,9.457873568316056e-14
39333.84615384616,9.45524517874604e-14
39336.92307692308,9.452617200359811e-14
39340.0,9.449989633060887e-14
39343.07692307692,9.447362418136317e-14
39346.15384615384,9.444735672727272e-14
39349.230769230766,9.442108752042849e-14
39352.30769230769,9.439482828179367e-14
39355.38461538462,9.436857314921231e-14
39358.46153846154,9.434232212172144e-14
39361.53846153846,9.431607519835842e-14
39364.615384615376,9.428983237816078e-14
39367.692307692305,9.426361592051272e-14
39370.76923076923,9.423738130202023e-14
39373.84615384616,9.421115078380807e-14
39376.92307692308,9.418492377925375e-14
39380.0,9.415870145876467e-14
39383.07692307692,9.413247737997577e-14
39386.15384615384,9.410626325377917e-14
39389.230769230766,9.408005322305981e-14
39392.30769230769,9.405386953329427e-14
39395.38461538462,9.40276676889132e-14
39398.46153846154,9.400146993713149e-14
39401.53846153846,9.397527627699037e-14
39404.615384615376,9.394908670753132e-14
39407.692307692305,9.392290122779619e-14
39410.76923076923,9.389677016044032e-14
39413.84615384616,9.387058700222493e-14
39416.92307692308,9.384441378244407e-14
39420.0,9.381824464855792e-14
39423.07692307692,9.379205678556097e-14
39426.15384615384,9.376586774573693e-14
39429.230769230766,9.373973309337079e-14
39432.30769230769,9.371358029573565e-14
39435.38461538462,9.368745380134982e-14
39438.46153846154,9.366130916325336e-14
39441.53846153846,9.363516860436088e-14
39444.615384615376,9.360903212371775e-14
39447.692307692305,9.358289972036972e-14
39450.76923076923,9.355679360683226e-14
39453.84615384616,9.353064655722363e-14
39456.92307692308,9.350452053534524e-14
39460.0,9.347843248469724e-14
39463.07692307692,9.345232045183425e-14
39466.15384615384,9.342620664717577e-14
39469.230769230766,9.340013080296238e-14
39472.30769230769,9.337403098023932e-14
39475.38461538462,9.334793522623641e-14
39478.46153846154,9.332183769845288e-14
39481.53846153846,9.329575007949187e-14
39484.615384615376,9.326966652639781e-14
39487.692307692305,9.324358703822029e-14
39490.76923076923,9.321753380497875e-14
39493.84615384616,9.319146244205523e-14
39496.92307692308,9.31653951411989e-14
39500.0,9.314194573709833e-14
39503.07692307692,9.31213564750555e-14
39506.15384615384,9.310340077728883e-14
39509.230769230766,9.308544787625091e-14
39512.30769230769,9.306748668185182e-14
39515.38461538462,9.30495335370839e-14
39518.46153846154,9.303157793592088e-14
39521.53846153846,9.301363621744716e-14
39524.615384615376,9.299569787590984e-14
39527.692307692305,9.297777282878605e-14
39530.76923076923,9.295982256976064e-14
39533.84615384616,9.294189202163678e-14
39536.92307692308,9.292395318183587e-14
39540.0,9.290602296642153e-14
39543.07692307692,9.288808970937245e-14
39546.15384615384,9.287015924294883e-14
39549.230769230766,9.285225372466643e-14
39552.30769230769,9.28343346664592e-14
39555.38461538462,9.281642364318771e-14
39558.46153846154,9.279851540621475e-14
39561.53846153846,9.278059887925336e-14
39564.615384615376,9.276269621378855e-14
39567.692307692305,9.274477943038222e-14
39570.76923076923,9.272688233427937e-14
39573.84615384616,9.270898802122615e-14
39576.92307692308,9.269108017492713e-14
39580.0,9.267319142729427e-14
39583.07692307692,9.265530546076412e-14
39586.15384615384,9.263742227468813e-14
39589.230769230766,9.261954186841798e-14
39592.30769230769,9.260164793199923e-14
39595.38461538462,9.25837614360648e-14
39598.46153846154,9.256588994988151e-14
39601.53846153846,9.254800377063828e-14
39604.615384615376,9.253013725711843e-14
39607.692307692305,9.251227351951836e-14
39610.76923076923,9.249441255719113e-14
39613.84615384616,9.24765491300633e-14
39616.92307692308,9.245869371674886e-14
39620.0,9.244083001747368e-14
39623.07692307692,9.242298015103863e-14
39626.15384615384,9.240512723686765e-14
39629.230769230766,9.238728349625374e-14
39632.30769230769,9.236943088855247e-14
39635.38461538462,9.235159210767379e-14
39638.46153846154,9.233373922414128e-14
39641.53846153846,9.231591703613148e-14
39644.615384615376,9.229807550972098e-14
39647.692307692305,9.228024780412094e-14
39650.76923076923,9.226241763085399e-14
39653.84615384616,9.224459545877788e-14
39656.92307692308,9.222676500329752e-14
39660.0,9.220894836262073e-14
39663.07692307692,9.219111762460728e-14
39666.15384615384,9.217330651320637e-14
39669.230769230766,9.215550979173938e-14
39672.30769230769,9.213770420483187e-14
39675.38461538462,9.211988452324636e-14
39678.46153846154,9.21020844604707e-14
39681.53846153846,9.208427611600047e-14
39684.615384615376,9.206648157433609e-14
39687.692307692305,9.204867352172732e-14
39690.76923076923,9.20308844990116e-14
39693.84615384616,9.201309823417696e-14
39696.92307692308,9.199531472658216e-14
39700.0,9.197453597558611e-14
39703.07692307692,9.195056635021505e-14
39706.15384615384,9.192358606106397e-14
39709.230769230766,9.189665989849288e-14
39712.30769230769,9.186971003409136e-14
39715.38461538462,9.184276492620569e-14
39718.46153846154,9.181582921873185e-14
39721.53846153846,9.178886923583408e-14
39724.615384615376,9.176196451647881e-14
39727.692307692305,9.173503552065987e-14
39730.76923076923,9.170808863891578e-14
39733.84615384616,9.168116798582879e-14
39736.92307692308,9.165425730535443e-14
39740.0,9.162734498896675e-14
39743.07692307692,9.160041478961017e-14
39746.15384615384,9.157353865879621e-14
39749.230769230766,9.154664464217983e-14
39752.30769230769,9.151974898757693e-14
39755.38461538462,9.149283545296236e-14
39758.46153846154,9.14659481256046e-14
39761.53846153846,9.143909337937705e-14
39764.615384615376,9.141219233334623e-14
39767.692307692305,9.138534532206275e-14
39770.76923076923,9.135848043015744e-14
39773.84615384616,9.133161389664641e-14
39776.92307692308,9.130472948830014e-14
39780.0,9.127787126851528e-14
39783.07692307692,9.125102300011601e-14
39786.15384615384,9.122417308804764e-14
39789.230769230766,9.119733312454083e-14
39792.30769230769,9.117049151633479e-14
39795.38461538462,9.114365463834227e-14
39798.46153846154,9.111682712513043e-14
39801.53846153846,9.108999796567584e-14
39804.615384615376,9.106317874772928e-14
39807.692307692305,9.103635788251208e-14
39810.76923076923,9.100954695598408e-14
39813.84615384616,9.098273438115846e-14
39816.92307692308,9.095592595031105e-14
39820.0,9.09291274539273e-14
39823.07692307692,9.090230530191231e-14
39826.15384615384,9.087548729439487e-14
39829.230769230766,9.084872322530804e-14
39832.30769230769,9.082193550075315e-14
39835.38461538462,9.079515249333795e-14
39838.46153846154,9.076837883297936e-14
39841.53846153846,9.074160351971272e-14
39844.615384615376,9.071481034788988e-14
39847.692307692305,9.068804909347129e-14
39850.76923076923,9.066131396208931e-14
39853.84615384616,9.063455518355528e-14
39856.92307692308,9.06077785494268e-14
39860.0,9.058102803465975e-14
39863.07692307692,9.055428743468024e-14
39866.15384615384,9.052754517771002e-14
39869.230769230766,9.050083539147212e-14
39872.30769230769,9.047410138673456e-14
39875.38461538462,9.044737729117636e-14
39878.46153846154,9.04206295613595e-14
39881.53846153846,9.039390793233807e-14
39884.615384615376,9.036719620829315e-14
39887.692307692305,9.034048282369729e-14
39890.76923076923,9.031377934127809e-14
39893.84615384616,9.028707419729281e-14
39896.92307692308,9.026037317240579e-14
39900.0,9.023792906766915e-14
39903.07692307692,9.022009055133592e-14
39906.15384615384,9.020651213308144e-14
39909.230769230766,9.019293003006824e-14
39912.30769230769,9.017935522144702e-14
39915.38461538462,9.016578308344576e-14
39918.46153846154,9.015220726056959e-14
39921.53846153846,9.013863353038652e-14
39924.615384615376,9.012506189241262e-14
39927.692307692305,9.011149812198976e-14
39930.76923076923,9.00979364419187e-14
39933.84615384616,9.008437107678081e-14
39936.92307692308,9.007080780191841e-14
39940.0,9.005724661684837e-14
39943.07692307692,9.00436932946886e-14
39946.15384615384,9.003013051415366e-14
39949.230769230766,9.00165755955636e-14
39952.30769230769,9.000302276483499e-14
39955.38461538462,8.998947779330791e-14
39958.46153846154,8.997593490778884e-14
39961.53846153846,8.996238256592877e-14
39964.615384615376,8.994884385186895e-14
39967.692307692305,8.993529568228183e-14
39970.76923076923,8.992176690735537e-14
39973.84615384616,8.99082344459839e-14
39976.92307692308,8.989469253030593e-14
39980.0,8.988116423557932e-14
39983.07692307692,8.986762648736003e-14
39986.15384615384,8.985410235735447e-14
39989.230769230766,8.984057454160737e-14
39992.30769230769,8.982705457395652e-14
39995.38461538462,8.981352515444089e-14
39998.46153846154,8.980000358206084e-14
40001.53846153846,8.978648985500556e-14
40004.615384615376,8.97729724420259e-14
40007.692307692305,8.975945710824839e-14
40010.76923076923,8.974594961702617e-14
40013.84615384616,8.973244420316046e-14
40016.92307692308,8.971892934027912e-14
40020.0,8.97054280805751e-14
40023.07692307692,8.969192313472995e-14
40026.15384615384,8.96784202652112e-14
40029.230769230766,8.966492523271454e-14
40032.30769230769,8.965142651396947e-14
40035.38461538462,8.963793505437495e-14
40038.46153846154,8.962443530067243e-14
40041.53846153846,8.961094856456757e-14
40044.615384615376,8.959746332513734e-14
40047.692307692305,8.958396979255503e-14
40050.76923076923,8.957048869780662e-14
40053.84615384616,8.95569993105435e-14
40056.92307692308,8.954352293428582e-14
40060.0,8.953004287146204e-14
40063.07692307692,8.95165648792289e-14
40066.15384615384,8.950308320124409e-14
40069.230769230766,8.948962086004992e-14
40072.30769230769,8.947615425576843e-14
40075.38461538462,8.946268454028947e-14
40078.46153846154,8.94492174684273e-14
40081.53846153846,8.943575188884195e-14
40084.615384615376,8.942229355440412e-14
40087.692307692305,8.940883210845453e-14
40090.76923076923,8.939537848113894e-14
40093.84615384616,8.938192116687771e-14
40096.92307692308,8.936846074166443e-14
40100.0,8.935425992710531e-14
40103.07692307692,8.933927461426324e-14
40106.15384615384,8.93235555847942e-14
40109.230769230766,8.93078389670515e-14
40112.30769230769,8.929211958616193e-14
40115.38461538462,8.927640779060403e-14
40118.46153846154,8.92606869083867e-14
40121.53846153846,8.924496326431229e-14
40124.615384615376,8.922925869943635e-14
40127.692307692305,8.921353987654795e-14
40130.76923076923,8.919784012919302e-14
40133.84615384616,8.918212612527312e-14
40136.92307692308,8.916642027636168e-14
40140.0,8.915072775133187e-14
40143.07692307692,8.913502097190818e-14
40146.15384615384,8.911933325886184e-14
40149.230769230766,8.910364220638389e-14
40152.30769230769,8.908795930227212e-14
40155.38461538462,8.907226788973602e-14
40158.46153846154,8.905658405010919e-14
40161.53846153846,8.904089744570006e-14
40164.615384615376,8.90252184123032e-14
40167.692307692305,8.900953661381133e-14
40170.76923076923,8.899386812531117e-14
40173.84615384616,8.897819629648067e-14
40176.92307692308,8.896253260807965e-14
40180.0,8.894685467396715e-14
40183.07692307692,8.893119578429494e-14
40186.15384615384,8.891552781516787e-14
40189.230769230766,8.889986855721011e-14
40192.30769230769,8.888420538526313e-14
40195.38461538462,8.886855608604126e-14
40198.46153846154,8.885289254544758e-14
40201.53846153846,8.883723140254868e-14
40204.615384615376,8.882158929131749e-14
40207.692307692305,8.88059495741343e-14
40210.76923076923,8.879031225044953e-14
40213.84615384616,8.877467158498795e-14
40216.92307692308,8.875902815194522e-14
40220.0,8.87433813785717e-14
40223.07692307692,8.872775362593229e-14
40226.15384615384,8.871212826404558e-14
40229.230769230766,8.869649955983021e-14
40232.30769230769,8.868087897824175e-14
40235.38461538462,8.866524416395824e-14
40238.46153846154,8.864961747199388e-14
40241.53846153846,8.863400405818708e-14
40244.615384615376,8.861837641385374e-14
40247.692307692305,8.860276777569664e-14
40250.76923076923,8.85871615239078e-14
40253.84615384616,8.857154104376075e-14
40256.92307692308,8.855593956433675e-14
40260.0,8.854033474148801e-14
40263.07692307692,8.852472714875243e-14
40266.15384615384,8.850911621403736e-14
40269.230769230766,8.849351281910219e-14
40272.30769230769,8.847791810749895e-14
40275.38461538462,8.846233093204478e-14
40278.46153846154,8.844674613803902e-14
40281.53846153846,8.84311471221785e-14
40284.615384615376,8.841555564139774e-14
40287.692307692305,8.839998943903462e-14
40290.76923076923,8.83843975676811e-14
40293.84615384616,8.836882467527014e-14
40296.92307692308,8.835325358874509e-14
40300.0,8.833486427638862e-14
40303.07692307692,8.831350746650381e-14
40306.15384615384,8.828928911599679e-14
40309.230769230766,8.826512938590131e-14
40312.30769230769,8.824096762317292e-14
40315.38461538462,8.821681526884183e-14
40318.46153846154,8.819263914564812e-14
40321.53846153846,8.81684890178946e-14
40324.615384615376,8.814432027164166e-14
40327.692307692305,8.812018266241939e-14
40330.76923076923,8.809604301811938e-14
40333.84615384616,8.807188532974786e-14
40336.92307692308,8.804775876959457e-14
40340.0,8.802363017314366e-14
40343.07692307692,8.799948353506464e-14
40346.15384615384,8.797536801639656e-14
40349.230769230766,8.795125103176117e-14
40352.30769230769,8.792714286858057e-14
40355.38461538462,8.790303266707331e-14
40358.46153846154,8.787890442801053e-14
40361.53846153846,8.785480729369161e-14
40364.615384615376,8.783068640926932e-14
40367.692307692305,8.780659148214489e-14
40370.76923076923,8.77824773781487e-14
40373.84615384616,8.775839550965971e-14
40376.92307692308,8.773428875366735e-14
40380.0,8.771020851602087e-14
40383.07692307692,8.768610967617812e-14
40386.15384615384,8.766204191764123e-14
40389.230769230766,8.763799952348304e-14
40392.30769230769,8.761391169148732e-14
40395.38461538462,8.758984979395971e-14
40398.46153846154,8.756576929852622e-14
40401.53846153846,8.754171986976886e-14
40404.615384615376,8.751764670715454e-14
40407.692307692305,8.749359889815344e-14
40410.76923076923,8.746958271443255e-14
40413.84615384616,8.74455199718299e-14
40416.92307692308,8.742148885196605e-14
40420.0,8.739743400449129e-14
40423.07692307692,8.737338281902949e-14
40426.15384615384,8.734935754271796e-14
40429.230769230766,8.732534105711785e-14
40432.30769230769,8.730130084890225e-14
40435.38461538462,8.727728597192101e-14
40438.46153846154,8.725328045234925e-14
40441.53846153846,8.722925121390802e-14
40444.615384615376,8.720524729925064e-14
40447.692307692305,8.718125273819938e-14
40450.76923076923,8.715723446202409e-14
40453.84615384616,8.713324207225707e-14
40456.92307692308,8.710923110088603e-14
40460.0,8.708525114072778e-14
40463.07692307692,8.706126912817003e-14
40466.15384615384,8.703724745048092e-14
40469.230769230766,8.701330008743585e-14
40472.30769230769,8.698932901471091e-14
40475.38461538462,8.69653678539663e-14
40478.46153846154,8.694138184979665e-14
40481.53846153846,8.691740006156653e-14
40484.615384615376,8.689344413452403e-14
40487.692307692305,8.686949697495915e-14
40490.76923076923,8.684554775941336e-14
40493.84615384616,8.682158054215264e-14
40496.92307692308,8.679764430118147e-14
40500.0,8.677670571130105e-14
40503.07692307692,8.675901632354616e-14
40506.15384615384,8.674431691974628e-14
40509.230769230766,8.672963113478409e-14
40512.30769230769,8.671495327307939e-14
40515.38461538462,8.67002611338523e-14
40518.46153846154,8.668557065687056e-14
40521.53846153846,8.667089379323437e-14
40524.615384615376,8.665621403667286e-14
40527.692307692305,8.664154163041414e-14
40530.76923076923,8.66268714518884e-14
40533.84615384616,8.6612197811136e-14
40536.92307692308,8.659752127784734e-14
40540.0,8.658285778072937e-14
40543.07692307692,8.656820219747276e-14
40546.15384615384,8.655352096869662e-14
40549.230769230766,8.653886414842358e-14
40552.30769230769,8.652420955233505e-14
40555.38461538462,8.650955206213724e-14
40558.46153846154,8.649489054128892e-14
40561.53846153846,8.648024261596816e-14
40564.615384615376,8.646558611104788e-14
40567.692307692305,8.645094831506691e-14
40570.76923076923,8.64363070550984e-14
40573.84615384616,8.642165664808705e-14
40576.92307692308,8.640701471469194e-14
40580.0,8.639238011638928e-14
40583.07692307692,8.637773694036925e-14
40586.15384615384,8.636309541639816e-14
40589.230769230766,8.634848395254518e-14
40592.30769230769,8.633384743376918e-14
40595.38461538462,8.631922960814035e-14
40598.46153846154,8.630460831785971e-14
40601.53846153846,8.628997788374824e-14
40604.615384615376,8.6275355914447e-14
40607.692307692305,8.626072991399886e-14
40610.76923076923,8.624611748721445e-14
