lambda all sigma blue red opt_lum opt_dim ir_lum ir_dim
15733.727658288177 1.584893192461124e+45 1.9341562626428253e+45 1.4125375446227495e+45 1.7378008287493836e+45 3.9810717055349855e+45 6.456542290346588e+44 4.365158322401665e+45 6.606934480075963e+44
16475.235398251592 1.621810097358933e+45 2.016552107076787e+45 1.4791083881682134e+45 1.819700858609975e+45 4.1686938347033295e+45 6.76082975391979e+44 4.570881896148714e+45 6.918309709189418e+44
17251.689321367958 1.7378008287493836e+45 2.1607745127503563e+45 1.5488166189124732e+45 1.9054607179632523e+45 4.365158322401665e+45 6.918309709189418e+44 4.897788193684436e+45 7.079457843841402e+44
18064.73639050922 1.819700858609975e+45 2.304508838909087e+45 1.6595869074375564e+45 1.9952623149688667e+45 4.6773514128719994e+45 7.24435960074989e+44 5.128613839913658e+45 7.413102413009131e+44
18916.101187516186 1.9054607179632523e+45 2.4131169944573542e+45 1.7378008287493836e+45 2.137962089502224e+45 4.897788193684436e+45 7.585775750291882e+44 5.4954087385762707e+45 7.762471166286926e+44
19807.58957126774 1.9952623149688667e+45 2.526843694683057e+45 1.819700858609975e+45 2.2387211385683465e+45 5.248074602497712e+45 7.943282347242789e+44 5.754399373371542e+45 8.12830516164093e+44
20741.09250814971 2.089296130854041e+45 2.694037990422605e+45 1.9054607179632523e+45 2.3442288153199083e+45 5.4954087385762707e+45 8.317637711026742e+44 6.165950018614809e+45 8.317637711026742e+44
21718.590083048173 2.18776162394957e+45 2.8210040893052062e+45 1.9952623149688667e+45 2.4547089156850333e+45 5.754399373371542e+45 8.511380382023759e+44 6.456542290346589e+45 8.70963589956076e+44
22742.155699374925 2.2908676527677702e+45 2.953953916079784e+45 2.04173794466954e+45 2.511886431509572e+45 6.025595860743594e+45 8.912509381337512e+44 6.606934480075964e+45 8.912509381337512e+44
23813.96047703398 2.3442288153199083e+45 3.0227603418447195e+45 2.137962089502224e+45 2.630267991895392e+45 6.165950018614809e+45 9.120108393559115e+44 6.918309709189419e+45 9.332543007969885e+44
24936.277857658075 2.4547089156850333e+45 3.165218647861725e+45 2.18776162394957e+45 2.6915348039269135e+45 6.456542290346589e+45 9.332543007969885e+44 7.244359600749891e+45 9.54992586021429e+44
26111.48842688327 2.511886431509572e+45 3.2967843839181316e+45 2.2387211385683465e+45 2.818382931264472e+45 6.606934480075964e+45 9.54992586021429e+44 7.413102413009131e+45 9.772372209558151e+44
27342.08496389023 2.5703957827688437e+45 3.373576357124031e+45 2.2908676527677702e+45 2.818382931264472e+45 6.760829753919791e+45 9.772372209558151e+44 7.585775750291882e+45 1e+45
28630.67772892268 2.630267991895392e+45 3.4521570451690974e+45 2.3442288153199083e+45 2.8840315031266114e+45 6.918309709189419e+45 1e+45 7.762471166286928e+45 1.0232929922807495e+45
29980.0 2.630267991895392e+45 3.4521570451690974e+45 2.3988329190195046e+45 2.951209226666378e+45 7.079457843841402e+45 1.0232929922807495e+45 7.762471166286928e+45 1.0232929922807495e+45
31392.91387056594 2.6915348039269135e+45 3.532568112574155e+45 2.3988329190195046e+45 2.951209226666378e+45 7.079457843841402e+45 1.0232929922807495e+45 7.943282347242789e+45 1.047128548050907e+45
32872.41632037263 2.6915348039269135e+45 3.532568112574155e+45 2.4547089156850333e+45 3.0199517204019954e+45 7.244359600749891e+45 1.047128548050907e+45 7.943282347242789e+45 1.047128548050907e+45
34421.645572476584 2.754228703338152e+45 3.614852194351567e+45 2.4547089156850333e+45 3.0199517204019954e+45 7.244359600749891e+45 1.047128548050907e+45 8.128305161640929e+45 1.0715193052376091e+45
36043.88774983005 2.754228703338152e+45 3.614852194351567e+45 2.511886431509572e+45 3.0199517204019954e+45 7.244359600749891e+45 1.047128548050907e+45 8.128305161640929e+45 1.0715193052376091e+45
37742.58384558911 2.754228703338152e+45 3.614852194351567e+45 2.511886431509572e+45 3.0199517204019954e+45 7.413102413009131e+45 1.047128548050907e+45 8.128305161640929e+45 1.0715193052376091e+45
39521.33702192102 2.754228703338152e+45 3.614852194351567e+45 2.511886431509572e+45 3.090295432513605e+45 7.413102413009131e+45 1.0715193052376091e+45 8.128305161640929e+45 1.0715193052376091e+45
41383.92025279446 2.818382931264472e+45 3.699052918610708e+45 2.511886431509572e+45 3.090295432513605e+45 7.413102413009131e+45 1.0715193052376091e+45 8.317637711026743e+45 1.0715193052376091e+45
43334.28432696292 2.818382931264472e+45 3.699052918610708e+45 2.511886431509572e+45 3.090295432513605e+45 7.413102413009131e+45 1.0715193052376091e+45 8.317637711026743e+45 1.0964781961431827e+45
45376.566228117495 2.818382931264472e+45 3.699052918610708e+45 2.511886431509572e+45 3.090295432513605e+45 7.413102413009131e+45 1.0715193052376091e+45 8.317637711026743e+45 1.0964781961431827e+45
47515.097909984106 2.818382931264472e+45 3.699052918610708e+45 2.5703957827688437e+45 3.090295432513605e+45 7.413102413009131e+45 1.0715193052376091e+45 8.317637711026743e+45 1.0964781961431827e+45
49754.41548497804 2.818382931264472e+45 3.699052918610708e+45 2.5703957827688437e+45 3.090295432513605e+45 7.413102413009131e+45 1.0964781961431827e+45 8.317637711026743e+45 1.0964781961431827e+45
52099.26884590631 2.818382931264472e+45 3.6341572533719254e+45 2.5703957827688437e+45 3.1622776601683795e+45 7.413102413009131e+45 1.0964781961431827e+45 8.317637711026743e+45 1.122018454301956e+45
54554.63174112728 2.818382931264472e+45 3.6341572533719254e+45 2.5703957827688437e+45 3.1622776601683795e+45 7.413102413009131e+45 1.0964781961431827e+45 8.128305161640929e+45 1.122018454301956e+45
57125.71232453807 2.818382931264472e+45 3.6341572533719254e+45 2.5703957827688437e+45 3.1622776601683795e+45 7.413102413009131e+45 1.122018454301956e+45 8.128305161640929e+45 1.122018454301956e+45
59817.96420276699 2.818382931264472e+45 3.5692615881331406e+45 2.5703957827688437e+45 3.1622776601683795e+45 7.244359600749891e+45 1.122018454301956e+45 8.128305161640929e+45 1.122018454301956e+45
62637.09800300415 2.818382931264472e+45 3.5692615881331406e+45 2.5703957827688437e+45 3.1622776601683795e+45 7.244359600749891e+45 1.122018454301956e+45 8.128305161640929e+45 1.1481536214968888e+45
65589.09348600756 2.818382931264472e+45 3.5692615881331406e+45 2.5703957827688437e+45 3.1622776601683795e+45 7.079457843841402e+45 1.122018454301956e+45 7.943282347242789e+45 1.1481536214968888e+45
68680.21222997775 2.818382931264472e+45 3.504365922894356e+45 2.5703957827688437e+45 3.090295432513605e+45 7.079457843841402e+45 1.1481536214968888e+45 7.943282347242789e+45 1.1481536214968888e+45
71917.0109122043 2.818382931264472e+45 3.504365922894356e+45 2.511886431509572e+45 3.090295432513605e+45 6.918309709189419e+45 1.1481536214968888e+45 7.762471166286928e+45 1.1481536214968888e+45
75306.35521665728 2.818382931264472e+45 3.504365922894356e+45 2.511886431509572e+45 3.090295432513605e+45 6.918309709189419e+45 1.1481536214968888e+45 7.762471166286928e+45 1.1481536214968888e+45
78855.43439702353 2.754228703338152e+45 3.4245968157014844e+45 2.511886431509572e+45 3.090295432513605e+45 6.760829753919791e+45 1.1481536214968888e+45 7.585775750291882e+45 1.1481536214968888e+45
82571.77652607815 2.754228703338152e+45 3.4245968157014844e+45 2.511886431509572e+45 3.0199517204019954e+45 6.760829753919791e+45 1.1481536214968888e+45 7.585775750291882e+45 1.1481536214968888e+45
86463.26446373582 2.754228703338152e+45 3.361178356151457e+45 2.4547089156850333e+45 3.0199517204019954e+45 6.606934480075964e+45 1.1481536214968888e+45 7.585775750291882e+45 1.1481536214968888e+45
90538.15257765254 2.754228703338152e+45 3.361178356151457e+45 2.4547089156850333e+45 3.0199517204019954e+45 6.606934480075964e+45 1.1481536214968888e+45 7.413102413009131e+45 1.1481536214968888e+45
94805.08425184802 2.6915348039269135e+45 3.284668595902285e+45 2.4547089156850333e+45 3.0199517204019954e+45 6.456542290346589e+45 1.1481536214968888e+45 7.413102413009131e+45 1.122018454301956e+45
99273.11022048072 2.6915348039269135e+45 3.284668595902285e+45 2.3988329190195046e+45 2.951209226666378e+45 6.456542290346589e+45 1.1481536214968888e+45 7.244359600749891e+45 1.122018454301956e+45
103951.7077656688 2.630267991895392e+45 3.209900410420388e+45 2.3988329190195046e+45 2.951209226666378e+45 6.309573444801892e+45 1.122018454301956e+45 7.244359600749891e+45 1.122018454301956e+45
108850.80082007652 2.630267991895392e+45 3.209900410420388e+45 2.3988329190195046e+45 2.8840315031266114e+45 6.309573444801892e+45 1.122018454301956e+45 7.244359600749891e+45 1.0964781961431827e+45
113980.78101690428 2.5703957827688437e+45 3.1368341566241004e+45 2.3442288153199083e+45 2.8840315031266114e+45 6.309573444801892e+45 1.0964781961431827e+45 7.079457843841402e+45 1.0964781961431827e+45
119352.52973193838 2.5703957827688437e+45 3.1368341566241004e+45 2.2908676527677702e+45 2.818382931264472e+45 6.165950018614809e+45 1.0964781961431827e+45 7.079457843841402e+45 1.0715193052376091e+45
124977.44116440634 2.511886431509572e+45 3.123269416343493e+45 2.2908676527677702e+45 2.818382931264472e+45 6.165950018614809e+45 1.0715193052376091e+45 7.079457843841402e+45 1.047128548050907e+45
130867.44650560166 2.511886431509572e+45 3.123269416343493e+45 2.2387211385683465e+45 2.754228703338152e+45 6.025595860743594e+45 1.0715193052376091e+45 6.918309709189419e+45 1.047128548050907e+45
137035.0392465396 2.4547089156850333e+45 3.0521751247238064e+45 2.2387211385683465e+45 2.754228703338152e+45 6.025595860743594e+45 1.047128548050907e+45 6.918309709189419e+45 1.0232929922807495e+45
143493.30167832688 2.4547089156850333e+45 3.0521751247238064e+45 2.18776162394957e+45 2.6915348039269135e+45 5.888436553555933e+45 1.0232929922807495e+45 6.760829753919791e+45 1e+45
150255.932641456 2.3988329190195046e+45 2.9826991367555606e+45 2.18776162394957e+45 2.630267991895392e+45 5.888436553555933e+45 1e+45 6.760829753919791e+45 1e+45
157337.27658288175 2.3442288153199083e+45 2.914804615350265e+45 2.137962089502224e+45 2.630267991895392e+45 5.754399373371542e+45 1e+45 6.606934480075964e+45 9.772372209558151e+44
164752.35398251592 2.3442288153199083e+45 2.914804615350265e+45 2.089296130854041e+45 2.5703957827688437e+45 5.754399373371542e+45 9.772372209558151e+44 6.606934480075964e+45 9.54992586021429e+44
172516.89321367958 2.2908676527677702e+45 2.8484555619340766e+45 2.04173794466954e+45 2.511886431509572e+45 5.623413251903491e+45 9.54992586021429e+44 6.456542290346589e+45 9.332543007969885e+44
180647.3639050922 2.2387211385683465e+45 2.7836167973605918e+45 2.04173794466954e+45 2.511886431509572e+45 5.623413251903491e+45 9.332543007969885e+44 6.456542290346589e+45 9.120108393559115e+44
189161.01187516187 2.18776162394957e+45 2.7202539432585917e+45 1.9952623149688667e+45 2.4547089156850333e+45 5.4954087385762707e+45 9.120108393559115e+44 6.309573444801892e+45 8.912509381337512e+44
198075.89571267745 2.137962089502224e+45 2.7075618001708224e+45 1.949844599758041e+45 2.3988329190195046e+45 5.3703179637024886e+45 8.912509381337512e+44 6.165950018614809e+45 8.70963589956076e+44
207410.92508149712 2.137962089502224e+45 2.7075618001708224e+45 1.9054607179632523e+45 2.3442288153199083e+45 5.3703179637024886e+45 8.70963589956076e+44 6.165950018614809e+45 8.511380382023759e+44
217185.90083048173 2.089296130854041e+45 2.6459301691650592e+45 1.8620871366628807e+45 2.2908676527677702e+45 5.248074602497712e+45 8.511380382023759e+44 6.025595860743594e+45 8.317637711026742e+44
227421.55699374923 2.04173794466954e+45 2.585701445358012e+45 1.819700858609975e+45 2.2387211385683465e+45 5.128613839913658e+45 8.317637711026742e+44 5.888436553555933e+45 8.12830516164093e+44
238139.6047703398 1.9952623149688667e+45 2.526843694683057e+45 1.7782794100389225e+45 2.18776162394957e+45 5.011872336272756e+45 8.12830516164093e+44 5.754399373371542e+45 7.943282347242789e+44
249362.77857658075 1.9054607179632523e+45 2.4131169944573542e+45 1.7378008287493836e+45 2.137962089502224e+45 4.897788193684436e+45 7.943282347242789e+44 5.623413251903491e+45 7.762471166286926e+44
261114.88426883268 1.8620871366628807e+45 2.3581877455047534e+45 1.6982436524617323e+45 2.089296130854041e+45 4.6773514128719994e+45 7.762471166286926e+44 5.4954087385762707e+45 7.585775750291882e+44
273420.8496389023 1.819700858609975e+45 2.304508838909087e+45 1.6595869074375564e+45 1.9952623149688667e+45 4.570881896148714e+45 7.585775750291882e+44 5.3703179637024886e+45 7.413102413009131e+44
286306.7772892268 1.7782794100389225e+45 2.2520518134036288e+45 1.584893192461124e+45 1.949844599758041e+45 4.4668359215096165e+45 7.413102413009131e+44 5.128613839913658e+45 7.079457843841402e+44
299800.0 1.6982436524617323e+45 2.1506927851365803e+45 1.5488166189124732e+45 1.9054607179632523e+45 4.265795188015952e+45 7.079457843841402e+44 4.897788193684436e+45 6.918309709189418e+44
313929.13870565937 1.6595869074375564e+45 2.101737040476594e+45 1.4791083881682134e+45 1.819700858609975e+45 4.073802778041122e+45 6.918309709189418e+44 4.7863009232263804e+45 6.76082975391979e+44
328724.16320372623 1.584893192461124e+45 2.0071432914218003e+45 1.4454397707459162e+45 1.7378008287493836e+45 3.8904514499428366e+45 6.76082975391979e+44 4.570881896148714e+45 6.456542290346588e+44
344216.45572476584 1.513561248436207e+45 1.881955926710641e+45 1.3803842646028867e+45 1.6982436524617323e+45 3.715352290971728e+45 6.456542290346588e+44 4.365158322401665e+45 6.30957344480189e+44
360438.87749830046 1.4454397707459162e+45 1.79725395722775e+45 1.318256738556399e+45 1.621810097358933e+45 3.548133892335731e+45 6.30957344480189e+44 4.1686938347033295e+45 6.025595860743592e+44
377425.8384558911 1.4125375446227495e+45 1.7563434625130876e+45 1.2589254117941711e+45 1.5488166189124732e+45 3.388441561392034e+45 6.025595860743592e+44 3.9810717055349855e+45 5.888436553555931e+44
395213.37021921016 1.3489628825916614e+45 1.677294985207232e+45 1.2022644346174081e+45 1.4791083881682134e+45 3.2359365692962675e+45 5.7543993733715425e+44 3.801893963205597e+45 5.6234132519034906e+44
413839.2025279446 1.2882495516931323e+45 1.5721412333059806e+45 1.1481536214968888e+45 1.4125375446227495e+45 3.090295432513605e+45 5.495408738576271e+44 3.548133892335731e+45 5.370317963702488e+44
433342.8432696292 1.2302687708123911e+45 1.5013832219858222e+45 1.0964781961431827e+45 1.3489628825916614e+45 2.951209226666378e+45 5.370317963702488e+44 3.388441561392034e+45 5.128613839913659e+44
453765.6622811749 1.1481536214968888e+45 1.401172349062708e+45 1.047128548050907e+45 1.2882495516931323e+45 2.754228703338152e+45 5.011872336272755e+44 3.2359365692962675e+45 4.8977881936844356e+44
475150.9790998411 1.0964781961431827e+45 1.338109205093116e+45 1e+45 1.2022644346174081e+45 2.630267991895392e+45 4.78630092322638e+44 3.0199517204019954e+45 4.677351412872001e+44
497544.1548497804 1.047128548050907e+45 1.2778843701509743e+45 9.332543007969885e+44 1.1481536214968888e+45 2.4547089156850333e+45 4.570881896148715e+44 2.818382931264472e+45 4.466835921509617e+44
520992.6884590631 9.772372209558151e+44 1.17008936579173e+45 8.912509381337512e+44 1.0715193052376091e+45 2.3442288153199083e+45 4.265795188015952e+44 2.6915348039269135e+45 4.1686938347033286e+44
545546.3174112728 9.120108393559115e+44 1.091990932941953e+45 8.317637711026742e+44 1.0232929922807495e+45 2.18776162394957e+45 4.073802778041122e+44 2.511886431509572e+45 3.981071705534986e+44
571257.1232453807 8.511380382023759e+44 1.0191052345993935e+45 7.762471166286926e+44 9.54992586021429e+44 1.9952623149688667e+45 3.801893963205596e+44 2.3442288153199083e+45 3.715352290971727e+44
598179.6420276699 7.943282347242789e+44 9.51084343154608e+44 7.24435960074989e+44 8.912509381337512e+44 1.8620871366628807e+45 3.5481338923357315e+44 2.137962089502224e+45 3.467368504525309e+44
626370.9800300415 7.413102413009131e+44 8.705342545606838e+44 6.606934480075963e+44 8.12830516164093e+44 1.6982436524617323e+45 3.3113112148259345e+44 1.949844599758041e+45 3.235936569296268e+44
655890.9348600757 6.76082975391979e+44 7.93936676189962e+44 6.025595860743592e+44 7.413102413009131e+44 1.5488166189124732e+45 3.0902954325136046e+44 1.7782794100389225e+45 3.019951720401994e+44
686802.1222997775 6.1659500186148086e+44 7.09881229850441e+44 5.495408738576271e+44 6.76082975391979e+44 1.3803842646028867e+45 2.8183829312644723e+44 1.584893192461124e+45 2.754228703338152e+44
719170.1091220431 5.495408738576271e+44 6.326823120677467e+44 5.011872336272755e+44 6.025595860743592e+44 1.2302687708123911e+45 2.6302679918953924e+44 1.4125375446227495e+45 2.5118864315095717e+44
753063.5521665728 5.011872336272755e+44 5.7701312647454446e+44 4.466835921509617e+44 5.495408738576271e+44 1.0715193052376091e+45 2.398832919019504e+44 1.2302687708123911e+45 2.29086765276777e+44
788554.3439702354 4.466835921509617e+44 5.0397822048019985e+44 3.981071705534986e+44 4.8977881936844356e+44 9.54992586021429e+44 2.137962089502224e+44 1.0964781961431827e+45 2.089296130854041e+44
825717.7652607814 3.8904514499428355e+44 4.389466801691169e+44 3.5481338923357315e+44 4.365158322401666e+44 8.511380382023759e+44 1.9054607179632523e+44 9.54992586021429e+44 1.862087136662881e+44
864632.6446373583 3.467368504525309e+44 3.912116404914148e+44 3.1622776601683794e+44 3.801893963205596e+44 7.413102413009131e+44 1.698243652461732e+44 8.511380382023759e+44 1.6595869074375563e+44
905381.5257765254 3.0902954325136046e+44 3.4866774159681726e+44 2.754228703338152e+44 3.3884415613920342e+44 6.456542290346588e+44 1.5135612484362071e+44 7.413102413009131e+44 1.445439770745916e+44
948050.84251848 2.691534803926914e+44 3.0367690792304143e+44 2.4547089156850333e+44 2.9512092266663777e+44 5.7543993733715425e+44 1.318256738556399e+44 6.606934480075963e+44 1.258925411794171e+44
