lambda all sigma_all low sigma_low mid sigma_mid high sigma_high CIVZ1 sigma_CIVZ1 CIVZ2 sigma_CIVZ2 UVBump sigma_UVBump ScottUV sigma_ScottUV CaseUV sigma_CaseUV
413.8395296803191 2.013724249862397e+45 3.29210772178498e+45 8.072350302488316e+44 1.0408873144283923e+45 2.0749135174549107e+45 2.6754923633443694e+45 4.7424198526024676e+45 6.224300396673234e+45 3.5237087104248477e+45 4.7870470977197413e+45 6.698846094165272e+45 9.254797894011806e+45 1.69044093164327e+45 1.907268203996492e+45 2.890679882365466e+45 3.1283371107036767e+45 6.591738952443253e+45 8.196141518354173e+45
433.3426910161202 2.13304491314658e+45 3.438062193788665e+45 8.53100114017584e+44 1.0803845829526255e+45 2.197859872784818e+45 2.732810064964621e+45 5.046612975635318e+45 6.507343252372597e+45 3.7411058827205373e+45 4.910102343012844e+45 7.14496326075512e+45 9.706612677580872e+45 1.7619760464116383e+45 2.0285498893400118e+45 3.0974192992165783e+45 3.352073607410233e+45 6.591738952443253e+45 8.196141518354173e+45
453.76598113933466 2.2646443075930434e+45 3.5980299942823195e+45 9.015711376059532e+44 1.1002504587143304e+45 2.3334580622810142e+45 2.793952589654218e+45 5.3703179637024886e+45 6.677431607444126e+45 3.9810717055349855e+45 5.1333835634509345e+45 7.620790100254084e+45 1.000208507855854e+46 1.832314422371204e+45 2.151720536061264e+45 3.311311214825934e+45 3.5835506455154353e+45 6.576578373554172e+45 8.177290915960547e+45
475.1507704215351 2.4043628000069343e+45 3.764649960182867e+45 9.5279616402365e+44 1.1408250068502383e+45 2.477422057633276e+45 2.9092823004701193e+45 5.714786366718643e+45 6.974154405755535e+45 4.226686142656007e+45 5.2554444326158833e+45 8.109610578538388e+45 1.0456918319752416e+46 1.9142559250210702e+45 2.247945950135812e+45 3.548133892335731e+45 3.839843697966422e+45 6.53130552647469e+45 8.271387708677639e+45
497.5444607681593 2.5527013026612263e+45 3.9381340174707294e+45 1.0069316688518044e+45 1.1592729251808907e+45 2.624218543384423e+45 2.960818384390205e+45 6.081350012787164e+45 7.141441201208666e+45 4.497798548932866e+45 5.488978861733426e+45 8.649679187756886e+45 1.0754976072731319e+46 1.9952623149688667e+45 2.389015856791253e+45 3.801893963205597e+45 4.202008495114205e+45 6.486344335482349e+45 8.214447876199416e+45
520.9924138856187 2.710191631890841e+45 4.118694921494377e+45 1.0641430182243183e+45 1.1761343282769635e+45 2.786121168629772e+45 3.015182102976169e+45 6.471426157485831e+45 7.301494606312921e+45 4.775292736576931e+45 5.60771411366164e+45 9.225714271547704e+45 1.1258785841560728e+46 2.089296130854041e+45 2.549714526649966e+45 3.8725764492161814e+45 4.2801296656535956e+45 6.441692655151735e+45 8.157900014770893e+45
545.5466049251164 2.8773984147356897e+45 4.306545552643815e+45 1.1246049739669315e+45 1.191169378339078e+45 2.951209226666378e+45 3.0579346672328195e+45 6.886522963442776e+45 7.452698405546723e+45 5.081594425605641e+45 5.733393750790183e+45 9.840111057611384e+45 1.1555423447677543e+46 2.1827299118429943e+45 2.7139975328026194e+45 3.917418771077863e+45 4.419893131996481e+45 6.397348354826442e+45 8.249045815647478e+45
571.2567720043032 3.054921113215509e+45 4.5018981219601964e+45 1.1885022274370261e+45 1.2041161052301551e+45 3.133285724315601e+45 3.102302510387067e+45 7.328245331389075e+45 7.593258806036863e+45 5.407543229455771e+45 5.852124362036897e+45 1.0471285480509068e+46 1.181440266743354e+46 2.2855988033754394e+45 2.8945321532695244e+45 3.962780342554385e+45 4.4710730823520277e+45 6.338697112569264e+45 8.173418109027578e+45
598.1799047382088 3.243396173493513e+45 4.704963278248858e+45 1.2560299636948651e+45 1.2146886657182123e+45 3.326595532940033e+45 3.140505406673005e+45 7.798301105232641e+45 7.721188306502699e+45 5.74116462207328e+45 6.080979234596937e+45 1.1168632477805656e+46 1.2344028793211739e+46 2.3988329190195046e+45 3.0379343059547376e+45 4.008667176273041e+45 4.615148641430421e+45 6.266138646723311e+45 8.079857765604229e+45
626.3705398835644 3.435579478998757e+45 4.904642738366049e+45 1.3304544179780983e+45 1.2253938038977756e+45 3.5237087104248477e+45 3.08318287649746e+45 8.298507675144166e+45 7.834288227422289e+45 6.10942024905574e+45 6.189682396617155e+45 1.1912420080273762e+46 1.2617506013227797e+46 2.517676927758875e+45 3.246412603186274e+45 4.05508535448381e+45 4.6685895440264486e+45 6.194410750767837e+45 7.987368398576043e+45
655.8911653051686 3.647539469256058e+45 5.123249704890012e+45 1.4060475241299243e+45 1.2302667462590447e+45 3.7411058827205373e+45 3.101117269271269e+45 8.810488730080146e+45 7.91189100463109e+45 6.486344335482349e+45 6.272851105461371e+45 1.26765186585785e+46 1.2843055673493642e+46 2.6424087573219286e+45 3.407247767955581e+45 4.102041029866064e+45 4.8171022483719675e+45 6.123503917247721e+45 8.036936636944791e+45
686.8015793624107 3.8725764492161814e+45 5.350162082066995e+45 1.485935642286997e+45 1.1975226406775e+45 3.962780342554385e+45 3.011130851379937e+45 9.375620069258832e+45 7.98762031334894e+45 6.902398038402398e+45 6.357343531654683e+45 1.352072563194278e+46 1.3075700940361056e+46 2.773320104651826e+45 3.6399091527110304e+45 4.1495404263436494e+45 4.872881663522273e+45 6.053408747539086e+45 7.944938584013456e+45
719.170298630549 4.1114972110451963e+45 5.5855725909431645e+45 1.570362804333545e+45 1.193245014670746e+45 4.2072662838444637e+45 3.0031524745053824e+45 9.977000638225588e+45 7.810783600405909e+45 7.345138681571144e+45 6.257738528639072e+45 1.4421153515248652e+46 1.328237324319609e+46 2.91742701400119e+45 3.896221892355617e+45 4.2072662838444637e+45 5.037546086267092e+45 5.970352865838415e+45 7.835929940012474e+45
753.0628907010617 4.365158322401665e+45 5.829666119398163e+45 1.6595869074375564e+45 1.146402022078142e+45 4.456562483975042e+45 2.770635872231311e+45 1.0616955571987328e+46 7.82286196257219e+45 7.798301105232641e+45 6.284688156455684e+45 1.5381546403030264e+46 1.3458581392829197e+46 3.0690219883911713e+45 4.098676882713464e+45 4.255984131337409e+45 5.193875776923468e+45 5.874893525297745e+45 7.71064208493836e+45
788.5544824981924 4.634469197362846e+45 5.975905425161152e+45 1.7538805018417603e+45 1.0903839565771136e+45 4.731512589614773e+45 2.6147304854785518e+45 1.1297959146727908e+46 7.544208570628308e+45 8.298507675144166e+45 6.114566421402763e+45 1.6368165214278036e+46 1.3191182627721105e+46 3.2359365692962675e+45 4.396101390738169e+45 4.30526610491711e+45 5.254018023913979e+45 5.794286964268786e+45 7.604848109419367e+45
825.7169674500558 4.920395356814511e+45 6.231295950131017e+45 1.8535316234148143e+45 1.0242994285123212e+45 5.023425895223876e+45 2.3133731164205542e+45 1.2022644346174082e+46 7.197622028966093e+45 8.810488730080146e+45 6.086070003562375e+45 1.745822152920493e+46 1.326568341230055e+46 3.41979442513708e+45 4.645876922010621e+45 4.355118736855714e+45 5.4151370001196355e+45 5.701642722807478e+45 7.614540172686399e+45
864.6327205837953 5.2239618899912396e+45 6.49545305810193e+45 1.8620871366628807e+45 1.0290273798566199e+45 5.1168183554031154e+45 2.238562837054809e+45 1.2416523075924144e+46 7.147525235359878e+45 9.246981739382249e+45 6.174669069404018e+45 1.8578044550916918e+46 1.4116584385173782e+46 3.614098626396131e+45 4.993061773049994e+45 4.405548635065516e+45 5.477841331323547e+45 5.610479760324735e+45 7.492792095187754e+45
905.3805714688588 5.533501092157393e+45 6.752919277239981e+45 1.8749945080674328e+45 1.036160256893226e+45 5.2239618899912396e+45 2.2854371871099382e+45 1.2852866599436207e+46 7.102756568184693e+45 9.772372209558152e+45 6.525498386146187e+45 1.98609491735738e+46 1.4634088159930701e+46 3.8282474331682125e+45 5.288919283143507e+45 4.456562483975042e+45 5.643887887878597e+45 5.5207743928075396e+45 7.372990634823898e+45
948.0508425184802 5.874893525297745e+45 7.03426997222447e+45 1.89234361864498e+45 1.0457477297074415e+45 5.3456435939697356e+45 2.215583865348089e+45 1.3304544179780985e+46 7.352362823386651e+45 1.0375284158180085e+46 6.689192898696769e+45 2.1281390459827264e+46 1.6170730102224706e+46 4.05508535448381e+45 5.695679243712267e+45 4.508167045414637e+45 5.813045411879304e+45 5.42000890401626e+45 7.238418389644046e+45
992.73214858346 5.74116462207328e+45 7.138540840613794e+45 1.9142559250210702e+45 1.0578569177109707e+45 5.47015962893971e+45 2.141236363042051e+45 1.3772094688939557e+46 7.29362658391258e+45 1.101539309541419e+46 7.101886381791671e+45 2.2698648518838305e+46 1.7247638004494192e+46 4.2854852039743745e+45 6.019293551619945e+45 4.570881896148714e+45 5.893912928908697e+45 5.321082592667931e+45 7.106302364751026e+45
1039.5169863489955 5.636376558259513e+45 7.26781251926769e+45 1.9408858775927634e+45 1.0725731733474632e+45 5.610479760324735e+45 2.1961632003136523e+45 1.4223287871228157e+46 7.532576043900183e+45 1.169499391019865e+46 7.809328405681073e+45 2.409905428686583e+46 1.83117406415432e+46 4.508167045414637e+45 6.435871706009229e+45 4.623810213992594e+45 6.068628388796584e+45 5.211947111050789e+45 6.96055199955978e+45
1088.5090599211453 5.59757601495107e+45 7.475559151577863e+45 1.9633602768360434e+45 1.0397849442924475e+45 5.74116462207328e+45 2.115123212033717e+45 1.4689262776438725e+46 7.779353824103031e+45 1.2387965865303792e+46 8.272060204850603e+45 2.535128630497928e+46 1.92632529982429e+46 4.731512589614773e+45 6.863667524381198e+45 4.688133821452646e+45 6.260999689718082e+45 5.140436515824243e+45 6.865049645835108e+45
1139.8076099352606 5.584701947368306e+45 7.715550871695048e+45 1.9860949173573798e+45 1.0518250864950192e+45 5.861381645140297e+45 2.1594128000718343e+45 1.5066070661867324e+46 7.978909234682447e+45 1.2971792709839546e+46 8.661910391694758e+45 2.612161354399216e+46 1.9848588523944745e+46 4.920395356814511e+45 7.137666270150075e+45 4.731512589614773e+45 6.318932006573166e+45 5.0582466200311477e+45 6.755285093103317e+45
1193.5263456724902 5.559042572704003e+45 7.80810282112878e+45 2.004472027365159e+45 1.0615575041929507e+45 5.956621435290085e+45 2.1945004354412395e+45 1.5417004529495678e+46 7.809772257812456e+45 1.3243415351946644e+46 8.843286323219042e+45 2.6424087573219287e+46 2.0078424346881103e+46 5.0582466200311477e+45 7.221166823662168e+45 4.764309868054127e+45 6.3627327507398e+45 4.977370849789391e+45 6.647275554196332e+45
1249.774082316114 5.50807696405403e+45 7.609689545096825e+45 2.013724249862397e+45 1.066457431000768e+45 6.011737374832828e+45 2.0763805293427843e+45 1.5631476426409636e+46 7.918417012206506e+45 1.3152248321922377e+46 8.47956785911604e+45 2.624218543384424e+46 1.933595679601767e+46 5.140436515824243e+45 7.338501345547875e+45 4.7973344863668627e+45 6.40683710716046e+45 4.920395356814511e+45 6.571184820138163e+45
1308.675499602662 5.3826978251629034e+45 7.436471863386943e+45 2.01836636368156e+45 1.0689158692791643e+45 6.039486293763781e+45 2.0859646664043513e+45 1.5739828644662293e+46 7.973304856765616e+45 1.2793813041575227e+46 8.248476093783502e+45 2.570395782768844e+46 1.8939376039994564e+46 5.1760683195056596e+45 7.27018602921561e+45 4.808393484497309e+45 6.421606392018856e+45 4.87528490103389e+45 6.510939835587359e+45
1370.3499109975255 5.3456435939697356e+45 7.26219155864096e+45 2.004472027365159e+45 1.0615575041929507e+45 6.025595860743594e+45 2.0811670808032235e+45 1.5739828644662293e+46 7.610881908730815e+45 1.2274392311584033e+46 7.913593173419955e+45 2.506109253032119e+46 1.8465695383827844e+46 5.1760683195056596e+45 7.27018602921561e+45 4.808393484497309e+45 6.421606392018856e+45 4.841723675841019e+45 6.466118841024963e+45
1434.934025101304 5.272298614228243e+45 7.16255055501172e+45 1.9860949173573798e+45 1.0060935609952355e+45 5.956621435290085e+45 1.920187881011085e+45 1.559552502826946e+46 7.541104923976848e+45 1.1748975549395304e+46 7.574844468236965e+45 2.432204009073831e+46 1.7921141422124029e+46 5.140436515824243e+45 7.101775495691493e+45 4.7973344863668627e+45 6.40683710716046e+45 4.7973344863668627e+45 6.40683710716046e+45
1502.5586665158146 5.1760683195056596e+45 6.912635896631235e+45 1.949844599758041e+45 9.877302839927179e+44 5.861381645140297e+45 1.8894862000628552e+45 1.534616982799294e+46 7.067172376098309e+45 1.1194378834671504e+46 6.95952265411152e+45 2.360478233180564e+46 1.7392646374587167e+46 5.081594425605641e+45 6.903474108094302e+45 4.764309868054127e+45 6.3627327507398e+45 4.764309868054127e+45 6.3627327507398e+45
1573.3737332276728 5.069907082747024e+45 6.770857633526972e+45 1.901078279923315e+45 9.630267917525612e+44 5.727960309858327e+45 1.8464762431837878e+45 1.503141966090021e+46 6.922224567545288e+45 1.0690548792226664e+46 6.646292536924788e+45 2.29086765276777e+46 1.6879736663313047e+46 5.000345349769763e+45 6.793095190699152e+45 4.7097732639695486e+45 6.18145261412897e+45 4.7097732639695486e+45 6.18145261412897e+45
1647.5226715476904 4.954501908047905e+45 6.502652474908548e+45 1.8450154191794662e+45 9.34627100120296e+44 5.571857489319327e+45 1.6678578793752087e+45 1.4655478409559009e+46 6.749097223309333e+45 1.0209394837076808e+46 6.347160097292727e+45 2.2284351492702984e+46 1.6419716977324002e+46 4.909078761526059e+45 6.556071514441673e+45 4.655860935229582e+45 6.110694111172383e+45 4.655860935229582e+45 6.110694111172383e+45
1725.1698413354002 4.830588020397698e+45 6.340018780713114e+45 1.7823787674480798e+45 8.618565437989604e+44 5.3951062251512684e+45 1.6149498519898496e+45 1.4256075936021997e+46 6.565165586975078e+45 9.727472237769639e+45 6.047549793144489e+45 2.1627185237270244e+46 1.5935498985842997e+46 4.7973344863668627e+45 6.296374398416314e+45 4.570881896148714e+45 5.99916137406778e+45 4.570881896148714e+45 5.99916137406778e+45
1806.4725283291093 4.698941086052122e+45 6.059038550656487e+45 1.717908387157585e+45 8.306823511136853e+44 5.2239618899912396e+45 1.5637201806541682e+45 1.3835663789717754e+46 6.371558638776322e+45 9.268298233793464e+45 5.762082244650088e+45 2.0892961308540409e+46 1.5394502802414886e+46 4.6773514128719994e+45 6.138899793645012e+45 4.4771330417636595e+45 5.773028688737012e+45 4.4771330417636595e+45 5.773028688737012e+45
1891.610949515287 4.570881896148714e+45 5.893912928908697e+45 1.6519617982290283e+45 7.987943482675376e+44 5.035006087879027e+45 1.5071588949409872e+45 1.3396766874259426e+46 6.169439139797239e+45 8.871560120379617e+45 5.515430962892374e+45 2.01836636368156e+46 1.4871872963884028e+46 4.549880601500498e+45 5.866832858833986e+45 4.385306977749887e+45 5.6546237860950124e+45 4.385306977749887e+45 5.6546237860950124e+45
1980.7575652614028 4.44631267469112e+45 5.733287438779185e+45 1.5958791472367434e+45 7.716759822759486e+44 4.87528490103389e+45 1.4593485838385463e+45 1.300169578033282e+46 5.987502177487588e+45 8.511380382023759e+45 5.487489724765966e+45 1.9408858775927638e+46 1.4300975644632844e+46 4.4258837236262734e+45 5.706945375794229e+45 4.30526610491711e+45 5.5514152705506197e+45 4.30526610491711e+45 5.5514152705506197e+45
2074.10997954634 4.3451022417156965e+45 5.502732207120266e+45 1.555965631605075e+45 7.52376086394431e+44 4.753352259428048e+45 1.4228497470601167e+45 1.26765186585785e+46 5.837752578860747e+45 8.241381150129962e+45 5.313414786951985e+45 1.8706821403657936e+46 1.3783695392436712e+46 4.3251383103501154e+45 5.577039439187793e+45 4.236429660495435e+45 5.462654278913785e+45 4.236429660495435e+45 5.462654278913785e+45
2171.857291386112 4.2756288615158645e+45 5.414749603835843e+45 1.5240527537972906e+45 7.369448418843348e+44 4.655860935229582e+45 1.3936670779866835e+45 1.2416523075924144e+46 5.718020188287902e+45 8.109610578538388e+45 5.228459159876208e+45 1.8197008586099751e+46 1.3408051426380145e+46 4.255984131337409e+45 5.389871089260203e+45 4.178303666466239e+45 5.291494855024141e+45 4.178303666466239e+45 5.291494855024141e+45
2274.216169216007 4.226686142656007e+45 5.352767477664325e+45 1.5066070661867323e+45 6.938181943202129e+44 4.5919801283686763e+45 1.3745452488178575e+45 1.221799660164881e+46 5.626595368241692e+45 8.128305161640929e+45 5.24051200302027e+45 1.7864875748520608e+46 1.3163326907755008e+46 4.216965034285823e+45 5.340456454093013e+45 4.1399967481972786e+45 5.242982138593584e+45 4.1399967481972786e+45 5.242982138593584e+45
2381.393955965789 4.2072662838444637e+45 5.328173745090196e+45 1.4962356560944236e+45 6.8904198346583716e+44 4.5603691595129506e+45 1.36508294588176e+45 1.210598133550478e+46 5.575010431839492e+45 8.20351544329821e+45 5.2890018635677726e+45 1.766037820686164e+46 1.3012647550642089e+46 4.197589839910052e+45 5.315919285534082e+45 4.1114972110451963e+45 5.206889703421594e+45 4.1114972110451963e+45 5.206889703421594e+45
2493.6282238296712 4.1879356511791826e+45 5.303693010452924e+45 1.492794409578994e+45 6.87457230880288e+44 4.539416166501995e+45 1.358810959464877e+45 1.205035940371806e+46 5.549395585644364e+45 8.279421637123328e+45 5.337940395270709e+45 1.745822152920493e+46 1.2863693005867195e+46 4.178303666466239e+45 5.291494855024141e+45 4.064433291652144e+45 5.147286929854822e+45 4.064433291652144e+45 5.147286929854822e+45
2611.1463197892926 4.1399967481972786e+45 5.242982138593584e+45 1.4791083881682134e+45 7.152123143589015e+44 4.497798548932866e+45 1.3463533057081987e+45 1.1912420080273762e+46 5.4858721796642597e+45 8.260379495771817e+45 5.325663473042602e+45 1.7139573075084326e+46 1.2234250893521098e+46 4.130475019901609e+45 5.230923614295353e+45 3.999447497610945e+45 5.064987503516217e+45 3.999447497610945e+45 5.064987503516217e+45
2734.2087365527445 4.064433291652144e+45 5.147286929854822e+45 1.452111617587739e+45 7.021582184444096e+44 4.405548635065516e+45 1.318739579763076e+45 1.164126029410498e+46 5.360998483373922e+45 8.053784411990644e+45 5.192466700186493e+45 1.6672472125510678e+46 1.2284731449459087e+46 4.05508535448381e+45 5.135448498429094e+45 3.908408957924009e+45 4.9496943121121196e+45 3.908408957924009e+45 4.9496943121121196e+45
2863.064755106453 3.9445730207527534e+45 4.9954932696964797e+45 1.4125375446227495e+45 6.830224576439786e+44 4.2756288615158645e+45 1.2798499063611991e+45 1.1271974561755094e+46 5.190936118901074e+45 7.744617978025239e+45 4.993139733997689e+45 1.6032453906900353e+46 1.181314859844573e+46 3.9264493539960094e+45 4.882131225489949e+45 3.810658233937756e+45 4.825900664178054e+45 3.810658233937756e+45 4.825900664178054e+45
2998.0 3.793149849736825e+45 4.8037276647231396e+45 1.358313446587162e+45 6.5680278168224246e+44 4.083193863326894e+45 1.2222471717951655e+45 1.078946722229832e+46 4.968733277482397e+45 7.379042301291045e+45 4.7574443849870683e+45 1.5310874616820378e+46 1.1281469329085288e+46 3.767037989839093e+45 4.683919780878706e+45 3.6897759857015046e+45 4.6728127496400335e+45 3.6897759857015046e+45 4.6728127496400335e+45
3139.2946959964315 3.614098626396131e+45 4.576973291962495e+45 1.300169578033282e+45 6.286877286361967e+44 3.8725764492161814e+45 1.159201784447849e+45 1.0232929922807496e+46 4.712438379581851e+45 6.998419960022717e+45 4.512048092848883e+45 1.4588142602753534e+46 1.0748940701302928e+46 3.580964371026377e+45 4.4525565968047934e+45 3.556313185689869e+45 4.503792550063213e+45 3.556313185689869e+45 4.503792550063213e+45
3287.241343296987 3.435579478998757e+45 4.271785610834946e+45 1.2416523075924143e+45 6.0039211977022965e+44 3.655947916131269e+45 1.0943570524180455e+45 9.66050878989812e+45 4.448828706071473e+45 6.637430704019129e+45 4.432142208508073e+45 1.386755828871898e+46 1.021799455738571e+46 3.396252725904075e+45 4.222886885301843e+45 3.404081897009981e+45 4.311003527262342e+45 3.404081897009981e+45 4.311003527262342e+45
3442.1678830795213 3.2583670100200744e+45 4.0514403445789335e+45 1.1857687481671547e+45 5.733700230862593e+44 3.435579478998757e+45 1.0283928322380424e+45 9.078205301781824e+45 4.180668039804469e+45 6.280583588133206e+45 4.193857662148187e+45 1.3212956341865818e+46 9.73566601829164e+45 3.2062693245054673e+45 3.9866622933944046e+45 3.2359365692962675e+45 4.098060618484734e+45 3.2359365692962675e+45 4.098060618484734e+45
3604.388141788189 3.090295432513605e+45 3.842460825760844e+45 1.1324003632355623e+45 5.4756412109432206e+44 3.228494121712638e+45 9.664047168716751e+44 8.550667128846875e+45 3.937727733207402e+45 5.970352865838415e+45 3.986701197550205e+45 1.2589254117941713e+46 9.27610523644368e+45 3.026913428101317e+45 3.7636518981579826e+45 3.0619634336906573e+45 3.877737246739933e+45 3.0619634336906573e+45 3.877737246739933e+45
3774.261699742519 2.944421633798769e+45 3.728879748810821e+45 1.083926914021195e+45 5.241251303652509e+44 3.040885025676258e+45 9.802655141483355e+44 8.053784411990644e+45 3.7089047858474946e+45 5.701642722807478e+45 3.807270086343199e+45 1.205035940371806e+46 9.156502716313202e+45 2.8707805820246804e+45 3.569516949650472e+45 2.904022654464457e+45 3.677717600637772e+45 2.904022654464457e+45 3.677717600637772e+45
3952.1326607656847 2.818382931264472e+45 3.5692615881331406e+45 1.0399201658290664e+45 5.0284598106579984e+44 2.8773984147356897e+45 9.27563657492514e+44 7.65596606911257e+45 3.701987802073433e+45 5.47015962893971e+45 3.6526973251893815e+45 1.1587773561551261e+46 8.805005439060091e+45 2.735268726306697e+45 3.40102205704437e+45 2.754228703338152e+45 3.4880152752515134e+45 2.754228703338152e+45 3.4880152752515134e+45
4138.395296803195 2.7164392688390672e+45 3.440157911548865e+45 1.0046157902784008e+45 4.8577480200511034e+44 2.754228703338152e+45 8.87858433700385e+44 7.328245331389075e+45 3.543520776150536e+45 5.272298614228243e+45 3.6419748584805354e+45 1.1142945335917224e+46 8.467001341435076e+45 2.630267991895392e+45 3.2704645691075656e+45 2.61818300821898e+45 3.315724041000433e+45 2.61818300821898e+45 3.315724041000433e+45
4333.426910161202 2.636331385825376e+45 3.278003768564677e+45 9.72747223776964e+44 4.7036498391123786e+44 2.648500138606712e+45 8.537755713127871e+44 7.046930689671452e+45 3.407493087053945e+45 5.081594425605641e+45 3.5102410719123573e+45 1.0739894123412418e+46 8.160741635938249e+45 2.5409727055493117e+45 3.159435171691401e+45 2.506109253032119e+45 3.1737913940954104e+45 2.506109253032119e+45 3.1737913940954104e+45
4537.659811393347 2.558585886905653e+45 3.181335330060309e+45 9.4841846330089e+44 4.586009852585596e+44 2.558585886905653e+45 8.24790641126747e+44 6.792036326171856e+45 3.2842407351006456e+45 4.920395356814511e+45 3.398888700071464e+45 1.0327614057614045e+46 7.847469357835091e+45 2.460367604147617e+45 3.002559057355763e+45 2.4043628000069343e+45 3.044937467794965e+45 2.4043628000069343e+45 3.044937467794965e+45
4751.507704215345 2.477422057633276e+45 3.080416553438949e+45 9.246981739382251e+44 4.47131208474084e+44 2.477422057633276e+45 7.986265138545426e+44 6.53130552647469e+45 3.158166216040552e+45 4.764309868054127e+45 3.291068664175758e+45 9.954054173515214e+45 7.56361872908113e+45 2.3823194693587037e+45 2.9073114473542644e+45 2.317394649968489e+45 2.8814391228248634e+45 2.317394649968489e+45 2.8814391228248634e+45
4975.444607681588 2.4043628000069343e+45 2.989574968380512e+45 9.036494737223081e+44 4.3695325957182906e+44 2.3988329190195046e+45 7.732923687884785e+44 6.295061828571969e+45 3.0439322604485876e+45 4.623810213992594e+45 3.194014941471886e+45 9.594006315159316e+45 7.290035254714271e+45 2.3067471887200667e+45 2.868200112628485e+45 2.249054605835764e+45 2.796465388712596e+45 2.249054605835764e+45 2.796465388712596e+45
5209.924138856188 2.338837238659353e+45 2.961954468372012e+45 8.830799004185585e+44 4.270069890715523e+44 2.328091257664993e+45 7.504879515040845e+44 6.081350012787164e+45 2.9405934357918037e+45 4.497798548932866e+45 3.1069691670189203e+45 9.246981739382249e+45 7.026347561735607e+45 2.238721138568346e+45 2.7836167973605918e+45 2.18776162394957e+45 2.7202539432585917e+45 2.18776162394957e+45 2.7202539432585917e+45
5455.466049251164 2.2855988033754394e+45 2.8945321532695244e+45 8.669618757582214e+44 4.1921323317615756e+44 2.2698648518838303e+45 7.839835456588269e+44 5.888436553555933e+45 2.8473115081444162e+45 4.375221051582503e+45 3.022295631578281e+45 8.912509381337514e+45 6.772197710070324e+45 2.1827299118429943e+45 2.7139975328026194e+45 2.142890601120073e+45 2.664461495190311e+45 2.142890601120073e+45 2.664461495190311e+45
5712.567720043033 2.249054605835764e+45 2.796465388712596e+45 8.550667128846876e+44 4.134614119867773e+44 2.2181964198002006e+45 7.661379014347057e+44 5.727960309858327e+45 2.9016055250030953e+45 4.265795188015952e+45 2.9467069229073793e+45 8.590135215053908e+45 6.52724070668549e+45 2.137962089502224e+45 2.609105007437338e+45 2.103778439766477e+45 2.6158295921590243e+45 2.103778439766477e+45 2.6158295921590243e+45
5981.799047382088 2.22330989065141e+45 2.7644545141128862e+45 8.433347577642792e+44 4.0778850874267235e+44 2.172701178863761e+45 7.504244018973429e+44 5.571857489319327e+45 2.82252871894266e+45 4.159106104940219e+45 2.968775672398922e+45 8.298507675144166e+45 6.305646622071599e+45 2.103778439766477e+45 2.5673883034153383e+45 2.065380155810518e+45 2.5680853213929103e+45 2.065380155810518e+45 2.5680853213929103e+45
6263.705398835651 2.192804935350454e+45 2.676033576670316e+45 8.317637711026742e+44 4.0219344064904106e+44 2.128139045982726e+45 7.350331864647594e+44 5.42000890401626e+45 2.7456069753822243e+45 4.0457589169744196e+45 2.8878682933426413e+45 7.979946872679784e+45 6.063587214932586e+45 2.070141348791054e+45 2.5263386033619407e+45 2.027682719521292e+45 2.521212481777332e+45 2.027682719521292e+45 2.521212481777332e+45
6558.911653051679 2.152781734724365e+45 2.6271904593484787e+45 8.20351544329821e+44 3.966751397675829e+44 2.0749135174549107e+45 7.166497401815276e+44 5.248074602497712e+45 2.658510436259015e+45 3.9355007545577644e+45 2.809165864982573e+45 7.673614893618154e+45 5.830819916929344e+45 2.0230191786782594e+45 2.468832115942777e+45 1.9952623149688667e+45 2.4809010820524562e+45 1.9952623149688667e+45 2.4809010820524562e+45
6868.015793624107 2.0989398836235366e+45 2.561483474174773e+45 8.072350302488316e+44 3.90332742910647e+44 2.0230191786782594e+45 6.987260705498426e+44 5.069907082747024e+45 2.568256343751609e+45 3.810658233937756e+45 2.7200531016276303e+45 7.345138681571144e+45 5.581226255272687e+45 1.967886289706831e+45 2.401549586754745e+45 1.9633602768360434e+45 2.3960261759782486e+45 1.9633602768360434e+45 2.3960261759782486e+45
7191.702986305482 2.037042077705706e+45 2.485945242621192e+45 7.925013304804733e+44 3.8320836744588e+44 1.967886289706831e+45 6.7968384530794655e+44 4.87528490103389e+45 2.357409250816113e+45 3.6897759857015046e+45 2.633767186160745e+45 7.014552984199657e+45 5.3300296946935595e+45 1.9098532585662328e+45 2.286751814349969e+45 1.9364219639466027e+45 2.363151464402741e+45 1.9364219639466027e+45 2.363151464402741e+45
7530.628907010617 1.976969640111858e+45 2.412634635990385e+45 7.798301105232642e+44 3.7708128938734115e+44 1.9142559250210702e+45 6.611605735693566e+44 4.688133821452646e+45 2.266913680759995e+45 3.5645113342624394e+45 2.462277198624302e+45 6.68343917568619e+45 5.078431847236254e+45 1.8535316234148143e+45 2.2193154284433627e+45 1.9054607179632523e+45 2.3253672855679958e+45 1.9054607179632523e+45 2.3253672855679958e+45
7885.544824981925 1.923091728910153e+45 2.302602820673307e+45 7.673614893618154e+44 3.710521765318673e+44 1.866379690834673e+45 6.44624708097413e+44 4.508167045414637e+45 2.1798920294547388e+45 3.435579478998757e+45 2.373214228241636e+45 6.397348354826442e+45 4.713740466084272e+45 1.80301774085957e+45 2.158832921703664e+45 1.8706821403657942e+45 2.239850501270965e+45 1.8706821403657942e+45 2.239850501270965e+45
